SD ResponseTimestamp,RecordedAtTime,AVL data set name BODS,AVL data set ID BODS,DatedVehicleJourneyRef in SIRI,VehicleRef in SIRI,Timetable file name,Timetable data set ID BODS,DepartureTime in TXC,BlockRef in SIRI,BlockNumber in TXC,SIRI XML line number,TransXChange XML line number,Error note
2026-07-11T20:12:18.024000+00:00,2026-07-11T20:12:00+00:00,Go-Ahead_7996_20220505 13:27:53,7996,5054,80826,CSLB_37_CSLBPF100067110337_20260621_-_2378513.xml,17163,19:50:00,100039,-,1,-,BlockNumber not found in timetable
2026-07-11T20:12:18.024000+00:00,2026-07-11T18:44:36+00:00,Go-Ahead_7996_20220505 13:27:53,7996,5025,80226,CSLB_106_CSLBPF100067185106_20260621_-_2378479.xml,17163,18:55:00,101028,-,1,-,BlockNumber not found in timetable
2026-07-11T20:12:18.024000+00:00,2026-07-11T17:55:50+00:00,Go-Ahead_7996_20220505 13:27:53,7996,5130,80743,OXBC_400_OXBCPH000572741400_20260503_-_2350512.xml,17163,18:10:00,14109,-,1,-,BlockNumber not found in timetable
2026-07-11T20:12:18.024000+00:00,2026-07-11T17:49:31+00:00,Go-Ahead_7996_20220505 13:27:53,7996,5023,80620,CSLB_C41_CSLBPF10006719241_20260621_-_2378446.xml,17163,18:10:00,80126,-,1,-,BlockNumber not found in timetable
2026-07-11T20:12:18.024000+00:00,2026-07-11T20:12:03+00:00,Go-Ahead_7996_20220505 13:27:53,7996,5060,80631,OXBC_X1_OXBCPH000572785X1_20260503_-_2350523.xml,17163,21:10:00,13916,-,1,-,BlockNumber not found in timetable
2026-07-11T20:12:18.024000+00:00,2026-07-11T20:12:00+00:00,Go-Ahead_7996_20220505 13:27:53,7996,5029,80920,THTR_T44_THTRPH000718414344_20260222_-_2310341.xml,17163,20:58:00,2114,-,1,-,BlockNumber not found in timetable
2026-07-11T20:12:18.024000+00:00,2026-07-11T20:11:51+00:00,Go-Ahead_7996_20220505 13:27:53,7996,5201,80610,CSLB_102_CSLBPF100067113102_20260621_-_2378564.xml,17163,20:30:00,8816,-,1,-,BlockNumber not found in timetable
2026-07-11T20:12:18.024000+00:00,2026-07-11T20:11:55+00:00,Go-Ahead_7996_20220505 13:27:53,7996,7096,80036,OXBC_X71_OXBCPH000572710OXF_20260102_-_2263030.xml,17163,20:55:00,12429,-,1,-,BlockNumber not found in timetable
2026-07-11T20:12:18.024000+00:00,2026-07-11T20:12:08+00:00,Go-Ahead_7996_20220505 13:27:53,7996,5030,80832,CSLB_106_CSLBPF100067185106_20260621_-_2378479.xml,17163,21:10:00,100912,-,1,-,BlockNumber not found in timetable
2026-07-11T20:12:18.024000+00:00,2026-07-11T18:43:19+00:00,Go-Ahead_7996_20220505 13:27:53,7996,5028,80530,CSLB_C3_CSLBPF10006711093_20260621_-_2378456.xml,17163,19:31:00,80331,-,1,-,BlockNumber not found in timetable
2026-07-11T20:12:18.024000+00:00,2026-07-11T20:11:58+00:00,Go-Ahead_7996_20220505 13:27:53,7996,7098,80038,OXBC_X81_OXBCPH000572710OXF_20260102_-_2263038.xml,17163,20:20:00,14007,-,1,-,BlockNumber not found in timetable
2026-07-11T20:12:18.024000+00:00,2026-07-11T19:13:10+00:00,Go-Ahead_7996_20220505 13:27:53,7996,5172,80479,CSLB_104_CSLBPF100067181104_20260621_-_2378524.xml,17163,19:00:00,80391,-,1,-,BlockNumber not found in timetable
2026-07-11T20:12:18.024000+00:00,2026-07-11T19:12:59+00:00,Go-Ahead_7996_20220505 13:27:53,7996,5153,80776,OXBC_5_OXBCPH000572785_20260503_-_2350568.xml,17163,19:29:00,14095,-,1,-,BlockNumber not found in timetable
2026-07-11T20:12:18.024000+00:00,2026-07-11T17:25:32+00:00,Go-Ahead_7996_20220505 13:27:53,7996,5046,80689,THTR_X32_THTRPH0007184146X32_20260222_-_2331517.xml,17163,16:53:00,2041,-,1,-,BlockNumber not found in timetable
2026-07-11T20:12:18.024000+00:00,2026-07-11T19:57:49+00:00,Go-Ahead_7996_20220505 13:27:53,7996,5082,80717,OXBC_X3_OXBCPH00057272X3_20260503_-_2350571.xml,17163,20:01:00,14098,-,1,-,BlockNumber not found in timetable
2026-07-11T20:12:18.024000+00:00,2026-07-11T18:49:45+00:00,Go-Ahead_7996_20220505 13:27:53,7996,5021,80733,OXBC_11_OXBCPH00057277711_20260625_20260716_2382132.xml,17163,19:30:00,14225,-,1,-,BlockNumber not found in timetable
2026-07-11T20:12:18.024000+00:00,2026-07-11T20:11:58+00:00,Go-Ahead_7996_20220505 13:27:53,7996,5058,80781,OXBC_600_OXBCPH0005727103600_20260510_-_2361644.xml,17163,20:00:00,12723,-,1,-,BlockNumber not found in timetable
2026-07-11T20:12:18.024000+00:00,2026-07-11T19:22:35+00:00,Go-Ahead_7996_20220505 13:27:53,7996,5056,80375,OXBC_X15_OXBCPH000572785X15_20260503_-_2350536.xml,17163,19:23:00,14235,-,1,-,BlockNumber not found in timetable
2026-07-11T20:12:18.024000+00:00,2026-07-11T19:56:01+00:00,Go-Ahead_7996_20220505 13:27:53,7996,5055,80752,OXBC_600_OXBCPH0005727103600_20260510_-_2361644.xml,17163,20:20:00,13174,-,1,-,BlockNumber not found in timetable
2026-07-11T20:12:18.024000+00:00,2026-07-11T09:23:31+00:00,Go-Ahead_7996_20220505 13:27:53,7996,5020,80531,PULH_L_PULHPH000015382L_20260503_-_2359090.xml,17163,10:10:00,450202,-,1,-,BlockNumber not found in timetable
2026-07-11T20:12:18.024000+00:00,2026-07-11T20:12:08+00:00,Go-Ahead_7996_20220505 13:27:53,7996,5084,80682,THTR_X2_THTRPH000718497X2_20260222_-_2310384.xml,17163,20:48:00,450046,-,1,-,BlockNumber not found in timetable
2026-07-11T20:12:18.024000+00:00,2026-07-11T17:07:04+00:00,Go-Ahead_7996_20220505 13:27:53,7996,5080,80827,CSLB_1A_CSLBPF1000671201A_20260621_-_2378548.xml,17163,17:06:00,101066,-,1,-,BlockNumber not found in timetable
2026-07-11T20:12:18.024000+00:00,2026-07-11T19:06:27+00:00,Go-Ahead_7996_20220505 13:27:53,7996,5075,80904,THTR_X2_THTRPH000718497X2_20260222_-_2310384.xml,17163,18:55:00,2088,-,1,-,BlockNumber not found in timetable
